index,ID,STATION_NAME,PROV_TERR,REGIONAL_OFFICE_ID,HYD_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS_KM2,PROV_TERR_ID
2215,08HA011,COWICHAN RIVER NEAR DUNCAN,BC,2,A,48.77307891845703,-123.71446990966795,826.0,BC08HA011
2216,08HA016,BINGS CREEK NEAR THE MOUTH,BC,2,A,48.78921890258789,-123.72547149658205,15.5,BC08HA016
2217,08HA068,GARBAGE CREEK NEAR THE MOUTH,BC,2,A,48.57835006713867,-124.10572052001952,2.880000114440918,BC08HA068
2218,08HA069,RENFREW CREEK NEAR PORT RENFREW,BC,2,A,48.636749267578125,-124.29171752929688,8.119999885559082,BC08HA069
2219,08HA070,HARRIS CREEK NEAR LAKE COWICHAN,BC,2,A,48.71937942504883,-124.2260513305664,28.0,BC08HA070
2220,08HA072,COTTONWOOD CREEK HEADWATERS,BC,2,A,48.93352127075195,-124.249267578125,13.0,BC08HA072
2221,08HB002,ENGLISHMAN RIVER NEAR PARKSVILLE,BC,2,A,49.31610870361328,-124.28527069091795,319.0,BC08HB002
2222,08HB006,PUNTLEDGE RIVER AT COURTENAY,BC,2,A,49.68803024291992,-125.03418731689452,583.0,BC08HB006
2223,08HB008,SPROAT RIVER NEAR ALBERNI,BC,2,A,49.28971862792969,-124.9102783203125,351.0,BC08HB008
2224,08HB011,TSOLUM RIVER NEAR COURTENAY,BC,2,A,49.70586013793945,-125.01146697998048,251.0,BC08HB011
2225,08HB014,SARITA RIVER NEAR BAMFIELD,BC,2,A,48.89250183105469,-124.9694366455078,162.0,BC08HB014
2226,08HB022,NILE CREEK NEAR BOWSER,BC,2,A,49.41852951049805,-124.6523895263672,15.0,BC08HB022
2227,08HB023,ASH RIVER BELOW MORAN CREEK,BC,2,A,49.36991882324219,-124.9841079711914,387.0,BC08HB023
2228,08HB025,BROWNS RIVER NEAR COURTENAY,BC,2,A,49.69282913208008,-125.06925201416016,87.9000015258789,BC08HB025
2229,08HB029,LITTLE QUALICUM RIVER NEAR QUALICUM BEACH,BC,2,A,49.35459899902344,-124.4833984375,237.0,BC08HB029
2230,08HB032,MILLSTONE RIVER AT NANAIMO,BC,2,A,49.177391052246094,-123.96903228759766,86.19999694824219,BC08HB032
2231,08HB034,NANAIMO RIVER NEAR CASSIDY,BC,2,A,49.06861114501953,-123.8869400024414,676.0,BC08HB034
2232,08HB041,JUMP CREEK AT THE MOUTH,BC,2,A,49.02497100830078,-124.1868133544922,62.20000076293945,BC08HB041
2233,08HB048,CARNATION CREEK AT THE MOUTH,BC,2,A,48.91556167602539,-124.9977798461914,10.300000190734863,BC08HB048
2234,08HB074,CRUICKSHANK RIVER NEAR THE MOUTH,BC,2,A,49.57878112792969,-125.21402740478516,213.0,BC08HB074
2235,08HB075,DOVE CREEK NEAR THE MOUTH,BC,2,A,49.73657989501953,-125.0857162475586,41.09999847412109,BC08HB075
2236,08HB082,COMOX LAKE NEAR COURTENAY,BC,2,A,49.64213943481445,-125.09165954589844,,BC08HB082
2237,08HB084,PUNTLEDGE RIVER BELOW DIVERSION,BC,2,A,49.66833114624024,-125.08721923828124,479.0,BC08HB084
2238,08HB086,TOFINO CREEK NEAR THE MOUTH,BC,2,A,49.25083160400391,-125.58332824707033,38.59999847412109,BC08HB086
2239,08HB092,SOUTH NANAIMO RIVER NEAR JUNCTION,BC,2,A,49.06016159057617,-124.12628936767578,211.0,BC08HB092
2240,08HC001,GOLD RIVER BELOW UCONA RIVER,BC,2,A,49.70230865478516,-126.11141204833984,992.0,BC08HC001
2241,08HC006,CREST LAKE NEAR HIGHWAY 28,BC,2,A,49.841068267822266,-125.90670776367188,,BC08HC006
2242,08HD003,CAMPBELL RIVER NEAR CAMPBELL RIVER,BC,2,A,50.03805923461914,-125.2947235107422,1470.0,BC08HD003
2243,08HD005,QUINSAM RIVER NEAR CAMPBELL RIVER,BC,2,A,50.02920913696289,-125.3000030517578,278.0,BC08HD005
2244,08HD006,SALMON RIVER NEAR SAYWARD,BC,2,A,50.31246948242188,-125.90750122070312,1210.0,BC08HD006
2245,08HD007,SALMON RIVER ABOVE MEMEKAY RIVER,BC,2,A,50.19728088378906,-125.74481201171876,439.0,BC08HD007
2246,08HD011,OYSTER RIVER BELOW WOODHUS CREEK,BC,2,A,49.89458084106445,-125.24175262451172,302.0,BC08HD011
2247,08HD015,SALMON RIVER ABOVE CAMPBELL LAKE DIVERSION,BC,2,A,50.09041976928711,-125.67822265625,268.0,BC08HD015
2248,08HD018,ELK RIVER ABOVE CAMPBELL LAKE,BC,2,A,49.85723114013672,-125.81268310546876,132.0,BC08HD018
2249,08HD021,QUINSAM RIVER AT ARGONAUT BRIDGE,BC,2,A,49.92984008789063,-125.5096435546875,84.19999694824219,BC08HD021
2250,08HD022,CAMPBELL RIVER AT CAMPBELL RIVER LODGE,BC,2,A,50.03364181518555,-125.267578125,1750.0,BC08HD022
2251,08HD023,LITTLE OYSTER RIVER AT YORKE ROAD,BC,2,A,49.91157913208008,-125.23197174072266,38.0,BC08HD023
2252,08HD025,WOKAS LAKE NEAR CAMPBELL RIVER,BC,2,A,49.9102783203125,-125.54638671875,,BC08HD025
2253,08HD026,QUINSAM DIVERSION NEAR CAMPBELL RIVER,BC,2,A,49.94147109985352,-125.52530670166016,,BC08HD026
2254,08HD027,QUINSAM RIVER BELOW LOWER QUINSAM LAKE,BC,2,A,49.92972183227539,-125.33778381347656,215.0,BC08HD027
2255,08HD029,CAMPBELL RIVER (SPILLWAY FLOWS AT JOHN HART DAM),BC,2,A,50.04333114624024,-125.33708190917967,,BC08HD029
2256,08HD031,UPPER CAMPBELL LAKE AT STRATHCONA DAM,BC,2,A,49.99694061279297,-125.58656311035156,,BC08HD031
2257,08HD032,SALMON RIVER BELOW CAMPBELL LAKE DIVERSION,BC,2,A,50.09366989135742,-125.66974639892578,,BC08HD032
2258,08HD033,BUTTLE LAKE ABOVE UPPER CAMPBELL LAKE,BC,2,A,49.835750579833984,-125.61605834960938,,BC08HD033
2259,08HDX03,CAMPBELL RIVER NEAR CAMPBELL RIVER (TEST STATION),BC,2,A,50.03731155395508,-125.2874984741211,,BC08HDX03
2260,08HE006,ZEBALLOS RIVER NEAR ZEBALLOS,BC,2,A,50.012489318847656,-126.84339904785156,178.0,BC08HE006
2261,08HE008,ZEBALLOS RIVER AT MOOK PEAK,BC,2,A,50.13568878173828,-126.82006072998048,14.600000381469728,BC08HE008
2262,08HE009,KLASKISH RIVER NEAR KLASKINO INLET,BC,2,A,50.290130615234375,-127.6978988647461,33.29999923706055,BC08HE009
2263,08HF004,TSITIKA RIVER BELOW CATHERINE CREEK,BC,2,A,50.44036102294922,-126.57850646972656,365.0,BC08HF004
2264,08HF005,NIMPKISH RIVER ABOVE WOSS RIVER,BC,2,A,50.21482849121094,-126.61080932617188,783.0,BC08HF005
2265,08HF006,SAN JOSEF RIVER BELOW SHARP CREEK,BC,2,A,50.66933059692383,-128.16839599609375,64.4000015258789,BC08HF006
2266,08HF012,PUGH CREEK NEAR NAHWITTI LAKE,BC,2,A,50.734500885009766,-127.88224792480467,22.299999237060547,BC08HF012
2267,08HF013,SIMPSON CREEK NEAR KOPRINO HARBOUR,BC,2,A,50.512451171875,-127.84200286865234,16.299999237060547,BC08HF013
2268,08HF014,KEOGH RIVER NEAR PORT HARDY,BC,2,A,50.67197036743164,-127.34867095947266,,BC08HF014
2269,08HF015,EVE RIVER BELOW KUNNUM CREEK,BC,2,A,50.3162841796875,-126.23242950439452,,BC08HF015
2270,08JA013,"SKINS LAKE SPILLWAY, NECHAKO RESERVOIR",BC,2,A,53.77082824707031,-125.9705581665039,,BC08JA013
2271,08JA015,LAVENTIE CREEK NEAR THE MOUTH,BC,2,A,53.65208053588867,-127.5377197265625,86.5,BC08JA015
2272,08JA017,NECHAKO RIVER BELOW CHESLATTA FALLS,BC,2,A,53.68550109863281,-124.83927917480467,15500.0,BC08JA017
2273,08JA023,NECHAKO RESERVOIR AT SKINS LAKE SPILLWAY,BC,2,A,53.77238082885742,-125.99723815917967,,BC08JA023
2274,08JA029,WHITESAIL MIDDLE CREEK NEAR TAHTSA REACH,BC,2,A,53.66265869140625,-126.9903793334961,7.71999979019165,BC08JA029
2275,08JB002,STELLAKO RIVER AT GLENANNAN,BC,2,A,54.0078010559082,-125.00891876220705,3600.0,BC08JB002
2276,08JB003,NAUTLEY RIVER NEAR FORT FRASER,BC,2,A,54.0850715637207,-124.6008529663086,6030.0,BC08JB003
2277,08JB007,NADINA LAKE NEAR NORALEE,BC,2,A,53.90415954589844,-126.97083282470705,,BC08JB007
2278,08JB008,NADINA RIVER AT OUTLET OF NADINA LAKE,BC,2,A,53.90250015258789,-126.95471954345705,369.0,BC08JB008
2279,08JB013,NORTH BEACH CREEK ABOVE ALLIN CREEK,BC,2,A,54.1269416809082,-125.92832946777344,9.079999923706056,BC08JB013
2280,08JC001,NECHAKO RIVER AT VANDERHOOF,BC,2,A,54.02672958374024,-124.00865173339844,25200.0,BC08JC001
2281,08JC002,NECHAKO RIVER AT ISLE PIERRE,BC,2,A,53.96044158935547,-123.23486328125,42700.0,BC08JC002
2282,08JD006,DRIFTWOOD RIVER ABOVE KASTBERG CREEK,BC,2,A,55.97613906860352,-126.67767333984376,403.0,BC08JD006
2283,08JE001,STUART RIVER NEAR FORT ST. JAMES,BC,2,A,54.4168586730957,-124.27062225341795,14200.0,BC08JE001
2284,08JE004,TSILCOH RIVER NEAR THE MOUTH,BC,2,A,54.61080932617188,-124.2477569580078,431.0,BC08JE004
2285,08KA001,DORE RIVER NEAR MCBRIDE,BC,2,A,53.30924987792969,-120.2490005493164,409.0,BC08KA001
2286,08KA004,FRASER RIVER AT HANSARD,BC,2,A,54.07867050170898,-121.85035705566406,18000.0,BC08KA004
2287,08KA005,FRASER RIVER AT MCBRIDE,BC,2,A,53.301719665527344,-120.14092254638672,6890.0,BC08KA005
2288,08KA007,FRASER RIVER AT RED PASS,BC,2,A,52.98627853393555,-119.00666809082033,1710.0,BC08KA007
2289,08KA009,MCKALE RIVER NEAR 940 M CONTOUR,BC,2,A,53.44406127929688,-120.22013854980467,253.0,BC08KA009
2290,08KA013,MORKILL RIVER BELOW HELLROARING CREEK,BC,2,A,53.681671142578125,-120.59139251708984,1260.0,BC08KA013
2291,08KB001,FRASER RIVER AT SHELLEY,BC,2,A,54.00366973876953,-122.62474822998048,32400.0,BC08KB001
2292,08KB003,MCGREGOR RIVER AT LOWER CANYON,BC,2,A,54.23117065429688,-121.6687469482422,4780.0,BC08KB003
2293,08KB006,MULLER CREEK NEAR THE MOUTH,BC,2,A,54.29677963256836,-120.9774169921875,103.0,BC08KB006
2294,08KC001,SALMON RIVER NEAR PRINCE GEORGE,BC,2,A,54.09642028808594,-122.67986297607422,4230.0,BC08KC001
2295,08KD007,BOWRON RIVER BELOW BOX CANYON,BC,2,A,54.01694107055664,-122.10285949707033,3330.0,BC08KD007
2296,08KE016,BAKER CREEK AT QUESNEL,BC,2,A,52.9738883972168,-122.50943756103516,1550.0,BC08KE016
2297,08KE018,FRASER RIVER AT SOUTH FORT GEORGE,BC,2,A,53.90077972412109,-122.73493957519533,79900.0,BC08KE018
2298,08KE024,LITTLE SWIFT RIVER AT THE MOUTH,BC,2,A,52.91490173339844,-121.76747131347656,127.0,BC08KE024
2299,08KG001,WEST ROAD RIVER NEAR CINEMA,BC,2,A,53.306419372558594,-122.89180755615234,12400.0,BC08KG001
2300,08KH001,QUESNEL RIVER AT LIKELY,BC,2,A,52.61582946777344,-121.57232666015624,5970.0,BC08KH001
2301,08KH006,QUESNEL RIVER NEAR QUESNEL,BC,2,A,52.84305953979492,-122.22528076171876,11500.0,BC08KH006
2302,08KH010,HORSEFLY RIVER ABOVE MCKINLEY CREEK,BC,2,A,52.29138946533203,-121.0669403076172,790.0,BC08KH010
2303,08KH011,QUESNEL LAKE NEAR LIKELY,BC,2,A,52.5747184753418,-121.540283203125,,BC08KH011
2304,08KH019,MOFFAT CREEK NEAR HORSEFLY,BC,2,A,52.31571960449219,-121.40843963623048,548.0,BC08KH019
2305,08KH020,MCKINLEY CREEK BELOW OUTLET OF MCKINLEY LAKE,BC,2,A,52.28083038330078,-121.00135803222656,431.0,BC08KH020
2306,08KH030,PENFOLD CREEK NEAR THE MOUTH,BC,2,A,52.79193878173828,-120.74971771240234,184.0,BC08KH030
2307,08KH031,HORSEFLY RIVER ABOVE QUESNEL LAKE,BC,2,A,52.44430923461914,-121.41813659667967,,BC08KH031
2308,08LA001,CLEARWATER RIVER NEAR CLEARWATER STATION,BC,2,A,51.65571975708008,-120.06604766845705,10300.0,BC08LA001
2309,08LA027,BRIDGE CREEK BELOW DEKA CREEK,BC,2,A,51.58760833740234,-120.9207534790039,,BC08LA027
2310,08LB020,BARRIERE RIVER AT THE MOUTH,BC,2,A,51.188018798828125,-120.12654113769533,1140.0,BC08LB020
2311,08LB024,FISHTRAP CREEK NEAR MCLURE,BC,2,A,51.12202835083008,-120.2089385986328,135.0,BC08LB024
2312,08LB038,BLUE RIVER NEAR BLUE RIVER,BC,2,A,52.11669158935547,-119.30194091796876,272.0,BC08LB038
2313,08LB047,NORTH THOMPSON RIVER AT BIRCH ISLAND,BC,2,A,51.60186004638672,-119.9143524169922,4490.0,BC08LB047
2314,08LB064,NORTH THOMPSON RIVER AT MCLURE,BC,2,A,51.04093170166016,-120.24046325683594,19600.0,BC08LB064
2315,08LB069,BARRIERE RIVER BELOW SPRAGUE CREEK,BC,2,A,51.24533081054688,-119.9376983642578,624.0,BC08LB069
2316,08LB076,HARPER CREEK NEAR THE MOUTH,BC,2,A,51.3543815612793,-119.8816375732422,166.0,BC08LB076
2317,08LB078,LEMIEUX CREEK NEAR THE MOUTH,BC,2,A,51.42758941650391,-120.20204162597656,443.0,BC08LB078
2318,08LC002,SHUSWAP RIVER NEAR ENDERBY,BC,2,A,50.54365921020508,-119.01284790039062,4720.0,BC08LC002
2319,08LC003,SHUSWAP RIVER NEAR LUMBY,BC,2,A,50.30278015136719,-118.81861114501952,2000.0,BC08LC003
2320,08LC018,SHUSWAP RIVER AT OUTLET OF SUGAR LAKE RESERVOIR,BC,2,A,50.34510040283203,-118.54785919189452,1130.0,BC08LC018
2321,08LC039,BESSETTE CREEK ABOVE BEAVERJACK CREEK,BC,2,A,50.29790115356445,-118.85912322998048,769.0,BC08LC039
2322,08LC040,VANCE CREEK BELOW DEAFIES CREEK,BC,2,A,50.28432083129883,-118.94703674316406,70.9000015258789,BC08LC040
2323,08LC041,SUGAR LAKE RESERVOIR AT THE OUTLET,BC,2,A,50.357669830322266,-118.53826141357422,,BC08LC041
2324,08LC042,BESSETTE CREEK ABOVE LUMBY LAGOON OUTFALL,BC,2,A,50.25246810913086,-118.96124267578124,632.0,BC08LC042
2325,08LD001,ADAMS RIVER NEAR SQUILAX,BC,2,A,50.937591552734375,-119.65634155273438,3210.0,BC08LD001
2326,08LD003,ADAMS LAKE NEAR SQUILAX,BC,2,A,50.95357894897461,-119.6753921508789,,BC08LD003
2327,08LE020,SALMON RIVER AT FALKLAND,BC,2,A,50.49856185913086,-119.55860900878906,1030.0,BC08LE020
2328,08LE021,SALMON RIVER NEAR SALMON ARM,BC,2,A,50.692508697509766,-119.33052825927734,1550.0,BC08LE021
2329,08LE024,EAGLE RIVER NEAR MALAKWA,BC,2,A,50.93634033203125,-118.80165100097656,932.0,BC08LE024
2330,08LE027,SEYMOUR RIVER NEAR SEYMOUR ARM,BC,2,A,51.2622184753418,-118.94644165039062,805.0,BC08LE027
2331,08LE031,SOUTH THOMPSON RIVER AT CHASE,BC,2,A,50.76311111450195,-119.7431182861328,15800.0,BC08LE031
2332,08LE070,SHUSWAP LAKE AT SALMON ARM,BC,2,A,50.70943069458008,-119.2840576171875,,BC08LE070
2333,08LE077,CORNING CREEK NEAR SQUILAX,BC,2,A,50.91316986083984,-119.5328369140625,26.200000762939453,BC08LE077
2334,08LE108,EAST CANOE CREEK ABOVE DAM,BC,2,A,50.69665145874024,-119.19615936279295,20.799999237060547,BC08LE108
2335,08LE112,CHASE CREEK ABOVE THE MOUTH,BC,2,A,50.81909942626953,-119.68153381347656,297.0,BC08LE112
2336,08LF002,BONAPARTE RIVER BELOW CACHE CREEK,BC,2,A,50.802978515625,-121.3233413696289,5020.0,BC08LF002
2337,08LF007,CRISS CREEK NEAR SAVONA,BC,2,A,50.8838996887207,-120.9659423828125,479.0,BC08LF007
2338,08LF023,THOMPSON RIVER AT KAMLOOPS,BC,2,A,50.68751907348633,-120.36412048339844,37800.0,BC08LF023
2339,08LF027,DEADMAN RIVER ABOVE CRISS CREEK,BC,2,A,50.8980712890625,-120.97598266601562,878.0,BC08LF027
2340,08LF051,THOMPSON RIVER NEAR SPENCES BRIDGE,BC,2,A,50.35462951660156,-121.39364624023438,55400.0,BC08LF051
2341,08LF094,JOE ROSS CREEK NEAR THE MOUTH,BC,2,A,51.15229034423828,-120.85823059082033,98.9000015258789,BC08LF094
2342,08LF099,ARROWSTONE CREEK NEAR THE MOUTH,BC,2,A,50.835750579833984,-121.23995208740234,50.5,BC08LF099
2343,08LF100,DAIRY CREEK ABOVE TSOTIN LAKE,BC,2,A,50.84078979492188,-121.1544418334961,10.600000381469728,BC08LF100
2344,08LG006,NICOLA RIVER NEAR SPENCES BRIDGE,BC,2,A,50.33086013793945,-121.226806640625,7100.0,BC08LG006
2345,08LG008,SPIUS CREEK NEAR CANFORD,BC,2,A,50.13618087768555,-121.03002166748048,775.0,BC08LG008
2346,08LG010,COLDWATER RIVER AT MERRITT,BC,2,A,50.10979843139648,-120.8030014038086,917.0,BC08LG010
2347,08LG016,PENNASK CREEK NEAR QUILCHENA,BC,2,A,49.96492004394531,-120.13493347167967,87.5999984741211,BC08LG016
2348,08LG017,QUILCHENA CREEK AT QUILCHENA,BC,2,A,50.14160919189453,-120.4999008178711,787.0,BC08LG017
2349,08LG028,NICOLA RIVER AT OUTLET OF DOUGLAS LAKE,BC,2,A,50.13988876342773,-120.28363800048828,1300.0,BC08LG028
2350,08LG041,GUICHON CREEK AT OUTLET OF MAMIT LAKE,BC,2,A,50.36111068725586,-120.8099365234375,871.0,BC08LG041
2351,08LG046,NICOLA LAKE NEAR QUILCHENA,BC,2,A,50.158390045166016,-120.5251007080078,,BC08LG046
2352,08LG048,COLDWATER RIVER NEAR BROOKMERE,BC,2,A,49.85422134399414,-120.90846252441406,316.0,BC08LG048
2353,08LG056,GUICHON CREEK ABOVE TUNKWA LAKE DIVERSION,BC,2,A,50.60783004760742,-120.91085815429688,78.19999694824219,BC08LG056
2354,08LG065,NICOLA RIVER AT OUTLET OF NICOLA LAKE,BC,2,A,50.162139892578125,-120.66876220703124,2960.0,BC08LG065
2355,08LG068,SPIUS CREEK BELOW SILVER CREEK,BC,2,A,49.95027160644531,-121.09644317626952,178.0,BC08LG068
2356,08LG069,DOUGLAS LAKE AT SPAXOMIN,BC,2,A,50.14324951171875,-120.27957153320312,,BC08LG069
2357,08MA001,CHILKO RIVER NEAR REDSTONE,BC,2,A,52.06975173950195,-123.53949737548828,6880.0,BC08MA001
2358,08MA002,CHILKO RIVER AT OUTLET OF CHILKO LAKE,BC,2,A,51.62485885620117,-124.1433563232422,2130.0,BC08MA002
2359,08MA003,TASEKO RIVER AT OUTLET OF TASEKO LAKES,BC,2,A,51.37900161743164,-123.63121795654295,1520.0,BC08MA003
2360,08MA006,LINGFIELD CREEK NEAR THE MOUTH,BC,2,A,51.673858642578125,-124.1453094482422,98.8000030517578,BC08MA006
2361,08MB006,BIG CREEK ABOVE GROUNDHOG CREEK,BC,2,A,51.52368927001953,-123.11589050292967,1010.0,BC08MB006
2362,08MB007,BIG CREEK BELOW GRAVEYARD CREEK,BC,2,A,51.25397109985352,-123.10449981689452,232.0,BC08MB007
2363,08MB012,CHILCOTIN RIVER NEAR HANCEVILLE,BC,2,A,51.92060852050781,-123.0808334350586,,BC08MB012
2364,08MC018,FRASER RIVER NEAR MARGUERITE,BC,2,A,52.53028106689453,-122.44432830810548,114000.0,BC08MC018
2365,08MC040,SAN JOSE RIVER ABOVE BORLAND CREEK,BC,2,A,52.07707977294922,-121.99188995361328,1990.0,BC08MC040
2366,08MC045,SHERIDAN CREEK ABOVE MCLEESE LAKE,BC,2,A,52.42625045776367,-122.29463958740234,99.0,BC08MC045
2367,08MD013,FRASER RIVER AT BIG BAR CREEK,BC,2,A,51.18367004394531,-122.132080078125,146000.0,BC08MD013
2368,08MD035,DASH CREEK ABOVE CHURN CREEK,BC,2,A,51.24491882324219,-122.92169189453124,,BC08MD035
2369,08ME002,CAYOOSH CREEK NEAR LILLOOET,BC,2,A,50.66931915283203,-121.96533966064452,885.0,BC08ME002
2370,08ME003,SETON RIVER NEAR LILLOOET,BC,2,A,50.67110824584961,-121.9695281982422,1020.0,BC08ME003
2371,08ME023,BRIDGE RIVER (SOUTH BRANCH) BELOW BRIDGE GLACIER,BC,2,A,50.85622024536133,-123.45327758789062,144.0,BC08ME023
2372,08ME025,YALAKOM RIVER ABOVE ORE CREEK,BC,2,A,50.9126091003418,-122.23931121826172,581.0,BC08ME025
2373,08ME027,HURLEY RIVER BELOW LONE GOAT CREEK,BC,2,A,50.73088836669922,-122.9420166015625,312.0,BC08ME027
2374,08ME028,BRIDGE RIVER ABOVE DOWNTON LAKE,BC,2,A,50.82093811035156,-123.2034912109375,708.0,BC08ME028
2375,08MF005,FRASER RIVER AT HOPE,BC,2,A,49.38595962524414,-121.45423889160156,217000.0,BC08MF005
2376,08MF035,FRASER RIVER NEAR AGASSIZ,BC,2,A,49.20368957519531,-121.7758331298828,218000.0,BC08MF035
2377,08MF040,FRASER RIVER ABOVE TEXAS CREEK,BC,2,A,50.61367034912109,-121.85343933105467,154000.0,BC08MF040
2378,08MF062,COQUIHALLA RIVER BELOW NEEDLE CREEK,BC,2,A,49.54188919067383,-121.1199722290039,85.5,BC08MF062
2379,08MF065,NAHATLATCH RIVER BELOW TACHEWANA CREEK,BC,2,A,49.953861236572266,-121.86286926269533,712.0,BC08MF065
2380,08MF068,COQUIHALLA RIVER ABOVE ALEXANDER CREEK,BC,2,A,49.36846160888672,-121.38449096679688,720.0,BC08MF068
2381,08MF072,FRASER RIVER AT LAIDLAW,BC,2,A,49.31769180297852,-121.62928009033205,,BC08MF072
2382,08MF073,FRASER RIVER AT HARRISON MILLS,BC,2,A,49.21805953979492,-121.94712829589844,,BC08MF073
2383,08MG001,CHEHALIS RIVER NEAR HARRISON MILLS,BC,2,A,49.30002975463867,-121.9377670288086,383.0,BC08MG001
2384,08MG005,LILLOOET RIVER NEAR PEMBERTON,BC,2,A,50.33602142333984,-122.8002471923828,2100.0,BC08MG005
2385,08MG012,HARRISON LAKE NEAR HARRISON HOT SPRINGS,BC,2,A,49.30926132202149,-121.7737274169922,,BC08MG012
2386,08MG013,HARRISON RIVER NEAR HARRISON HOT SPRINGS,BC,2,A,49.300418853759766,-121.82964324951172,7890.0,BC08MG013
2387,08MG014,HARRISON RIVER AT HARRISON MILLS,BC,2,A,49.234649658203125,-121.95931243896484,,BC08MG014
2388,08MG020,LILLOOET LAKE NEAR PEMBERTON,BC,2,A,50.240360260009766,-122.48113250732422,,BC08MG020
2389,08MG022,HARRISON RIVER BELOW MORRIS CREEK,BC,2,A,49.28501129150391,-121.9041976928711,7950.0,BC08MG022
2390,08MG025,PEMBERTON CREEK NEAR PEMBERTON,BC,2,A,50.3155403137207,-122.80464935302734,32.400001525878906,BC08MG025
2391,08MG026,FITZSIMMONS CREEK BELOW BLACKCOMB CREEK,BC,2,A,50.1202507019043,-122.94880676269533,89.69999694824219,BC08MG026
2392,08MG027,LILLOOET RIVER AT TENAS NARROWS,BC,2,A,50.09159851074219,-122.53656005859376,,BC08MG027
2393,08MH001,CHILLIWACK RIVER AT VEDDER CROSSING,BC,2,A,49.09738159179688,-121.9674835205078,1230.0,BC08MH001
2394,08MH002,COQUITLAM RIVER AT PORT COQUITLAM,BC,2,A,49.26523971557617,-122.78150177001952,238.0,BC08MH002
2395,08MH005,ALOUETTE RIVER NEAR HANEY,BC,2,A,49.23899841308594,-122.57975006103516,233.0,BC08MH005
2396,08MH006,"NORTH ALOUETTE RIVER AT 232ND STREET, MAPLE RIDGE",BC,2,A,49.24264907836914,-122.5801773071289,37.29999923706055,BC08MH006
2397,08MH016,CHILLIWACK RIVER AT OUTLET OF CHILLIWACK LAKE,BC,2,A,49.08364868164063,-121.45844268798828,335.0,BC08MH016
2398,08MH024,FRASER RIVER AT MISSION,BC,2,A,49.12773895263672,-122.30294036865234,228000.0,BC08MH024
2399,08MH029,SUMAS RIVER NEAR HUNTINGDON,BC,2,A,49.00249099731445,-122.2322998046875,144.0,BC08MH029
2400,08MH035,PITT RIVER NEAR PORT COQUITLAM,BC,2,A,49.24480819702149,-122.73406982421876,1640.0,BC08MH035
2401,08MH056,SLESSE CREEK NEAR VEDDER CROSSING,BC,2,A,49.071720123291016,-121.6997528076172,160.0,BC08MH056
2402,08MH076,KANAKA CREEK NEAR WEBSTER CORNERS,BC,2,A,49.20708847045898,-122.53661346435548,47.70000076293945,BC08MH076
2403,08MH090,"SALMON RIVER AT 72 AVENUE, LANGLEY",BC,2,A,49.13354110717773,-122.59642791748048,48.900001525878906,BC08MH090
2404,08MH098,WEST CREEK NEAR FORT LANGLEY,BC,2,A,49.14767074584961,-122.53186798095705,11.399999618530272,BC08MH098
2405,08MH103,CHILLIWACK RIVER ABOVE SLESSE CREEK,BC,2,A,49.10171890258789,-121.66300201416016,650.0,BC08MH103
2406,08MH126,FRASER RIVER AT PORT MANN PUMPING STATION,BC,2,A,49.21780014038086,-122.8246612548828,232000.0,BC08MH126
2407,08MH141,COQUITLAM RIVER ABOVE COQUITLAM LAKE,BC,2,A,49.48794174194336,-122.79251098632812,52.5,BC08MH141
2408,08MH147,STAVE RIVER ABOVE STAVE LAKE,BC,2,A,49.556190490722656,-122.32306671142578,290.0,BC08MH147
2409,08MH149,COQUITLAM LAKE FOREBAY,BC,2,A,49.35573959350586,-122.7791976928711,,BC08MH149
2410,08MH152,BERTRAND CREEK AT INTERNATIONAL BOUNDARY,BC,2,A,49.00239181518555,-122.52339935302734,46.59999847412109,BC08MH152
2411,08MH153,FISHTRAP CREEK AT INTERNATIONAL BOUNDARY,BC,2,A,49.0023307800293,-122.4069595336914,19.0,BC08MH153
2412,08MH155,"NICOMEKL RIVER AT 203 STREET, LANGLEY",BC,2,A,49.095699310302734,-122.66008758544922,70.0,BC08MH155
2413,08MH156,PEPIN CREEK AT INTERNATIONAL BOUNDARY,BC,2,A,49.00368118286133,-122.47187042236328,12.199999809265137,BC08MH156
2414,08MH166,CEDAR CREEK ABOVE THE MOUTH,BC,2,A,49.38098907470703,-122.77684783935548,,BC08MH166
2415,08MH167,HAYWARD LAKE ABOVE RUSKIN DAM,BC,2,A,49.19791030883789,-122.4073715209961,,BC08MH167
2416,08MH168,OR CREEK NEAR COQUITLAM,BC,2,A,49.363868713378906,-122.73465728759766,,BC08MH168
2417,08NA002,COLUMBIA RIVER AT NICHOLSON,BC,2,A,51.243560791015625,-116.91293334960938,6660.0,BC08NA002
2418,08NA006,KICKING HORSE RIVER AT GOLDEN,BC,2,A,51.30118179321289,-116.9720687866211,1850.0,BC08NA006
2419,08NA011,SPILLIMACHEEN RIVER NEAR SPILLIMACHEEN,BC,2,A,50.90435028076172,-116.40682220458984,1460.0,BC08NA011
2420,08NB005,COLUMBIA RIVER AT DONALD,BC,2,A,51.48329925537109,-117.18038940429688,9700.0,BC08NB005
2421,08NB012,BLAEBERRY RIVER ABOVE WILLOWBANK CREEK,BC,2,A,51.48249816894531,-116.9693603515625,587.0,BC08NB012
